"purl","group_id","artifact_id","git_url"
"pkg:maven/com.xeiam.xchart/xchart-demo","com.xeiam.xchart","xchart-demo","https://github.com/timmolter/XChart"
"pkg:maven/com.squareup/pollexor","com.squareup","pollexor","https://github.com/square/pollexor"
"pkg:maven/com.xeiam.xchart/xchart","com.xeiam.xchart","xchart","https://github.com/timmolter/XChart"
"pkg:maven/org.knowm.xchart/xchart-parent","org.knowm.xchart","xchart-parent","https://github.com/timmolter/XChart"
"pkg:maven/com.liferay/org.freemarker","com.liferay","org.freemarker","https://github.com/liferay/liferay-plugins"
"pkg:maven/org.knowm.xchart/xchart-demo","org.knowm.xchart","xchart-demo","https://github.com/timmolter/XChart"
"pkg:maven/com.liferay/com.liferay.ip.geocoder","com.liferay","com.liferay.ip.geocoder","https://github.com/liferay/liferay-plugins"
"pkg:maven/com.liferay/com.liferay.ant.bnd","com.liferay","com.liferay.ant.bnd","https://github.com/liferay/liferay-plugins"
"pkg:maven/com.liferay/com.liferay.sync.engine","com.liferay","com.liferay.sync.engine","https://github.com/liferay/liferay-plugins"
"pkg:maven/org.lionsoul/jcseg-core","org.lionsoul","jcseg-core","https://github.com/lionsoul2014/jcseg"
"pkg:maven/com.liferay/com.liferay.portal.http.service","com.liferay","com.liferay.portal.http.service","https://github.com/liferay/liferay-plugins"
"pkg:maven/cn.bingoogolapple/bga-adapter","cn.bingoogolapple","bga-adapter","https://github.com/bingoogolapple/BGABaseAdapter-Android"
"pkg:maven/org.jolokia/jolokia-jvm","org.jolokia","jolokia-jvm","https://github.com/rhuss/jolokia"
"pkg:maven/org.jolokia/jolokia-spring","org.jolokia","jolokia-spring","https://github.com/rhuss/jolokia"
"pkg:maven/org.jolokia/jolokia-osgi","org.jolokia","jolokia-osgi","https://github.com/rhuss/jolokia"
"pkg:maven/org.jolokia/jolokia-it-war","org.jolokia","jolokia-it-war","https://github.com/rhuss/jolokia"
"pkg:maven/org.jolokia/jolokia-test-util","org.jolokia","jolokia-test-util","https://github.com/rhuss/jolokia"
"pkg:maven/org.jolokia/jolokia-client-parent","org.jolokia","jolokia-client-parent","https://github.com/rhuss/jolokia"
"pkg:maven/org.jolokia/jolokia-war","org.jolokia","jolokia-war","https://github.com/rhuss/jolokia"
"pkg:maven/com.vladmihalcea.flexy-pool/flexy-hikaricp","com.vladmihalcea.flexy-pool","flexy-hikaricp","https://github.com/vladmihalcea/flexy-pool"
"pkg:maven/com.vladmihalcea.flexy-pool/flexy-pool-core","com.vladmihalcea.flexy-pool","flexy-pool-core","https://github.com/vladmihalcea/flexy-pool"
"pkg:maven/com.vladmihalcea.flexy-pool/flexy-tomcatcp","com.vladmihalcea.flexy-pool","flexy-tomcatcp","https://github.com/vladmihalcea/flexy-pool"
"pkg:maven/org.eclipse.collections/eclipse-collections-testutils","org.eclipse.collections","eclipse-collections-testutils","https://github.com/eclipse/eclipse-collections"
"pkg:maven/com.vladmihalcea.flexy-pool/flexy-glassfish","com.vladmihalcea.flexy-pool","flexy-glassfish","https://github.com/vladmihalcea/flexy-pool"
"pkg:maven/ca.uhn.hapi.fhir/hapi-fhir-structures-dstu2","ca.uhn.hapi.fhir","hapi-fhir-structures-dstu2","https://github.com/jamesagnew/hapi-fhir"
"pkg:maven/com.vladmihalcea.flexy-pool/flexy-common-adapter","com.vladmihalcea.flexy-pool","flexy-common-adapter","https://github.com/vladmihalcea/flexy-pool"
"pkg:maven/com.vladmihalcea.flexy-pool/flexy-tomee","com.vladmihalcea.flexy-pool","flexy-tomee","https://github.com/vladmihalcea/flexy-pool"
"pkg:maven/ca.uhn.hapi.fhir/hapi-fhir-base","ca.uhn.hapi.fhir","hapi-fhir-base","https://github.com/jamesagnew/hapi-fhir"
"pkg:maven/com.vladmihalcea.flexy-pool/flexy-codahale-metrics","com.vladmihalcea.flexy-pool","flexy-codahale-metrics","https://github.com/vladmihalcea/flexy-pool"
"pkg:maven/com.vladmihalcea.flexy-pool/flexy-java-ee","com.vladmihalcea.flexy-pool","flexy-java-ee","https://github.com/vladmihalcea/flexy-pool"
"pkg:maven/org.springframework.social/spring-social-web","org.springframework.social","spring-social-web","https://github.com/spring-projects/spring-social"
"pkg:maven/org.springframework.social/spring-social-test","org.springframework.social","spring-social-test","https://github.com/spring-projects/spring-social"
"pkg:maven/com.badlogicgames.ashley/ashley","com.badlogicgames.ashley","ashley","https://github.com/libgdx/ashley"
"pkg:maven/ch.hsr/geohash","ch.hsr","geohash","https://github.com/kungfoo/geohash-java"
"pkg:maven/com.vincentbrison.openlibraries.android/dualcache","com.vincentbrison.openlibraries.android","dualcache","https://github.com/vincentbrison/dualcache"
"pkg:maven/ly.count/sdk-android","ly.count","sdk-android","https://github.com/Countly/countly-sdk-android"
"pkg:maven/com.eclipsesource.minimal-json/minimal-json","com.eclipsesource.minimal-json","minimal-json","https://github.com/ralfstx/minimal-json"
"pkg:maven/org.jongo/jongo","org.jongo","jongo","https://github.com/bguerout/jongo"
"pkg:maven/io.fastjson/boon","io.fastjson","boon","https://github.com/boonproject/boon"
"pkg:maven/org.jinq/jinq-jpa","org.jinq","jinq-jpa","https://github.com/my2iu/Jinq"
"pkg:maven/org.jinq/analysis","org.jinq","analysis","https://github.com/my2iu/Jinq"
"pkg:maven/org.jinq/api","org.jinq","api","https://github.com/my2iu/Jinq"
"pkg:maven/org.jinq/jinq-asm-rebased","org.jinq","jinq-asm-rebased","https://github.com/my2iu/Jinq"
"pkg:maven/com.samskivert/jmustache","com.samskivert","jmustache","https://github.com/samskivert/jmustache"
"pkg:maven/com.yahoo.datasketches/sketches-core","com.yahoo.datasketches","sketches-core","https://github.com/DataSketches/sketches-core"
"pkg:maven/ro.isdc.wro4j/wro4j-extensions","ro.isdc.wro4j","wro4j-extensions","https://github.com/alexo/wro4j"
"pkg:maven/org.hbase/asynchbase","org.hbase","asynchbase","https://github.com/OpenTSDB/asynchbase"
"pkg:maven/com.netflix.denominator/denominator-core","com.netflix.denominator","denominator-core","https://github.com/Netflix/denominator"
"pkg:maven/org.fxmisc.richtext/richtextfx","org.fxmisc.richtext","richtextfx","https://github.com/FXMisc/RichTextFX"
"pkg:maven/net.openhft/affinity","net.openhft","affinity","https://github.com/OpenHFT/Java-Thread-Affinity"
"pkg:maven/com.vladsch.flexmark/flexmark-ext-autolink","com.vladsch.flexmark","flexmark-ext-autolink","https://github.com/vsch/flexmark-java"
"pkg:maven/com.vladsch.flexmark/flexmark-ext-gfm-tasklist","com.vladsch.flexmark","flexmark-ext-gfm-tasklist","https://github.com/vsch/flexmark-java"
"pkg:maven/com.vladsch.flexmark/flexmark-ext-emoji","com.vladsch.flexmark","flexmark-ext-emoji","https://github.com/vsch/flexmark-java"
"pkg:maven/com.vladsch.flexmark/flexmark-ext-gfm-strikethrough","com.vladsch.flexmark","flexmark-ext-gfm-strikethrough","https://github.com/vsch/flexmark-java"
"pkg:maven/com.vladsch.flexmark/flexmark-ext-definition","com.vladsch.flexmark","flexmark-ext-definition","https://github.com/vsch/flexmark-java"
"pkg:maven/com.vladsch.flexmark/flexmark-ext-toc","com.vladsch.flexmark","flexmark-ext-toc","https://github.com/vsch/flexmark-java"
"pkg:maven/com.vladsch.flexmark/flexmark","com.vladsch.flexmark","flexmark","https://github.com/vsch/flexmark-java"
"pkg:maven/org.hibernate/hibernate-validator-annotation-processor","org.hibernate","hibernate-validator-annotation-processor","https://github.com/hibernate/hibernate-validator"
"pkg:maven/com.spatial4j/spatial4j","com.spatial4j","spatial4j","https://github.com/locationtech/spatial4j"
"pkg:maven/com.relevantcodes/extentreports","com.relevantcodes","extentreports","https://github.com/anshooarora/extentreports-java"
"pkg:maven/ai.api/sdk","ai.api","sdk","https://github.com/dialogflow/dialogflow-android-client"
"pkg:maven/com.baidu.unbiz/fluent-validator","com.baidu.unbiz","fluent-validator","https://github.com/neoremind/fluent-validator"
"pkg:maven/co.paralleluniverse/comsat-servlet","co.paralleluniverse","comsat-servlet","https://github.com/puniverse/comsat"
"pkg:maven/com.netflix.karyon/karyon2-admin","com.netflix.karyon","karyon2-admin","https://github.com/Netflix/karyon"
"pkg:maven/com.tinkerpop.rexster/rexster-core","com.tinkerpop.rexster","rexster-core","https://github.com/tinkerpop/rexster"
"pkg:maven/com.tinkerpop.rexster/rexster-server","com.tinkerpop.rexster","rexster-server","https://github.com/tinkerpop/rexster"
"pkg:maven/co.paralleluniverse/comsat-jdbc","co.paralleluniverse","comsat-jdbc","https://github.com/puniverse/comsat"
"pkg:maven/com.netflix.karyon/karyon-extensions","com.netflix.karyon","karyon-extensions","https://github.com/Netflix/karyon"
"pkg:maven/com.github.angads25/filepicker","com.github.angads25","filepicker","https://github.com/Angads25/android-filepicker"
"pkg:maven/com.qiniu/qiniu-android-sdk","com.qiniu","qiniu-android-sdk","https://github.com/qiniu/android-sdk"
"pkg:maven/com.netflix.karyon/karyon2-admin-web","com.netflix.karyon","karyon2-admin-web","https://github.com/Netflix/karyon"
"pkg:maven/com.carrotsearch/hppc","com.carrotsearch","hppc","https://github.com/carrotsearch/hppc"
"pkg:maven/io.atomix.copycat/copycat-parent","io.atomix.copycat","copycat-parent","https://github.com/atomix/copycat"
"pkg:maven/org.loadui/testFx","org.loadui","testFx","https://github.com/TestFX/TestFX"
"pkg:maven/com.pubnub/pubnub","com.pubnub","pubnub","https://github.com/pubnub/java"
"pkg:maven/io.atomix.copycat/copycat-client","io.atomix.copycat","copycat-client","https://github.com/atomix/copycat"
"pkg:maven/com.madgag.spongycastle/core","com.madgag.spongycastle","core","https://github.com/rtyley/spongycastle"
"pkg:maven/com.pubnub/pubnub-android","com.pubnub","pubnub-android","https://github.com/pubnub/java"
"pkg:maven/org.sitemesh/sitemesh","org.sitemesh","sitemesh","https://github.com/sitemesh/sitemesh3"
"pkg:maven/org.easymock/easymockclassextension","org.easymock","easymockclassextension","https://github.com/easymock/easymock"
"pkg:maven/org.influxdb/influxdb-java","org.influxdb","influxdb-java","https://github.com/influxdata/influxdb-java"
"pkg:maven/org.tinyjee.jgraphx/jgraphx","org.tinyjee.jgraphx","jgraphx","https://github.com/jgraph/jgraphx"
"pkg:maven/com.warrenstrange/googleauth","com.warrenstrange","googleauth","https://github.com/wstrange/GoogleAuth"
"pkg:maven/org.elasticsearch/elasticsearch-mapper-attachments","org.elasticsearch","elasticsearch-mapper-attachments","https://github.com/elastic/elasticsearch-mapper-attachments"
"pkg:maven/org.pcap4j/pcap4j-packetfactory-static","org.pcap4j","pcap4j-packetfactory-static","https://github.com/kaitoy/pcap4j"
"pkg:maven/cn.bingoogolapple/bga-swipeitemlayout","cn.bingoogolapple","bga-swipeitemlayout","https://github.com/bingoogolapple/BGASwipeItemLayout-Android"
"pkg:maven/com.yahoo.labs.samoa/samoa-api","com.yahoo.labs.samoa","samoa-api","https://github.com/YahooArchive/samoa"
"pkg:maven/org.pcap4j/pcap4j-core","org.pcap4j","pcap4j-core","https://github.com/kaitoy/pcap4j"
"pkg:maven/com.belerweb/pinyin4j","com.belerweb","pinyin4j","https://github.com/belerweb/pinyin4j"
"pkg:maven/org.pcap4j/pcap4j-packettest","org.pcap4j","pcap4j-packettest","https://github.com/kaitoy/pcap4j"
"pkg:maven/org.pcap4j/pcap4j-distribution","org.pcap4j","pcap4j-distribution","https://github.com/kaitoy/pcap4j"
"pkg:maven/org.pcap4j/pcap4j-packetfactory-propertiesbased","org.pcap4j","pcap4j-packetfactory-propertiesbased","https://github.com/kaitoy/pcap4j"
"pkg:maven/org.pcap4j/pcap4j-sample","org.pcap4j","pcap4j-sample","https://github.com/kaitoy/pcap4j"
"pkg:maven/net.onedaybeard.artemis/artemis-odb","net.onedaybeard.artemis","artemis-odb","https://github.com/junkdog/artemis-odb"
"pkg:maven/org.pcap4j/pcap4j","org.pcap4j","pcap4j","https://github.com/kaitoy/pcap4j"
"pkg:maven/com.squareup.burst/burst-junit4","com.squareup.burst","burst-junit4","https://github.com/square/burst"
"pkg:maven/com.google.testing.compile/compile-testing","com.google.testing.compile","compile-testing","https://github.com/google/compile-testing"
"pkg:maven/com.squareup.burst/burst-parent","com.squareup.burst","burst-parent","https://github.com/square/burst"
"pkg:maven/com.squareup.burst/burst","com.squareup.burst","burst","https://github.com/square/burst"
"pkg:maven/com.twitter/chill_2.11","com.twitter","chill_2.11","https://github.com/twitter/chill"
"pkg:maven/io.github.benas/random-beans","io.github.benas","random-beans","https://github.com/benas/random-beans"
"pkg:maven/org.cometd.java/cometd-java-websocket-jetty-client","org.cometd.java","cometd-java-websocket-jetty-client","https://github.com/cometd/cometd"
"pkg:maven/com.jakewharton.fliptables/fliptables","com.jakewharton.fliptables","fliptables","https://github.com/JakeWharton/flip-tables"
"pkg:maven/com.twitter/chill-bijection_2.10","com.twitter","chill-bijection_2.10","https://github.com/twitter/chill"
"pkg:maven/net.dongliu/apk-parser","net.dongliu","apk-parser","https://github.com/hsiafan/apk-parser"
"pkg:maven/org.cometd.java/cometd-java","org.cometd.java","cometd-java","https://github.com/cometd/cometd"
"pkg:maven/org.cometd.java/cometd-java-common","org.cometd.java","cometd-java-common","https://github.com/cometd/cometd"
"pkg:maven/com.twitter/chill_2.10","com.twitter","chill_2.10","https://github.com/twitter/chill"
"pkg:maven/com.twitter/chill-java","com.twitter","chill-java","https://github.com/twitter/chill"
"pkg:maven/io.restx/restx-admin","io.restx","restx-admin","https://github.com/restx/restx"
"pkg:maven/org.cometd.java/cometd-java-client","org.cometd.java","cometd-java-client","https://github.com/cometd/cometd"
"pkg:maven/org.cometd.java/cometd-websocket-jetty","org.cometd.java","cometd-websocket-jetty","https://github.com/cometd/cometd"
"pkg:maven/io.restx/restx-servlet","io.restx","restx-servlet","https://github.com/restx/restx"
"pkg:maven/io.restx/restx-server-simple","io.restx","restx-server-simple","https://github.com/restx/restx"
"pkg:maven/io.restx/restx-specs-tests","io.restx","restx-specs-tests","https://github.com/restx/restx"
"pkg:maven/org.cometd.java/cometd-java-annotations","org.cometd.java","cometd-java-annotations","https://github.com/cometd/cometd"
"pkg:maven/org.cometd.java/cometd-java-websocket-javax-server","org.cometd.java","cometd-java-websocket-javax-server","https://github.com/cometd/cometd"
"pkg:maven/io.restx/restx-factory-admin","io.restx","restx-factory-admin","https://github.com/restx/restx"
"pkg:maven/io.restx/restx-core-annotation-processor","io.restx","restx-core-annotation-processor","https://github.com/restx/restx"
"pkg:maven/org.boofcv/recognition","org.boofcv","recognition","https://github.com/lessthanoptimal/BoofCV"
"pkg:maven/io.restx/restx-apidocs","io.restx","restx-apidocs","https://github.com/restx/restx"
"pkg:maven/org.boofcv/geo","org.boofcv","geo","https://github.com/lessthanoptimal/BoofCV"
"pkg:maven/net.the4thdimension/poly-picker","net.the4thdimension","poly-picker","https://github.com/jaydeepw/poly-picker"
"pkg:maven/org.boofcv/feature","org.boofcv","feature","https://github.com/lessthanoptimal/BoofCV"
"pkg:maven/br.com.caelum.stella/caelum-stella-bean-validation","br.com.caelum.stella","caelum-stella-bean-validation","https://github.com/caelum/caelum-stella"
"pkg:maven/br.com.caelum.stella/caelum-stella-core","br.com.caelum.stella","caelum-stella-core","https://github.com/caelum/caelum-stella"
"pkg:maven/org.boofcv/io","org.boofcv","io","https://github.com/lessthanoptimal/BoofCV"
"pkg:maven/org.boofcv/visualize","org.boofcv","visualize","https://github.com/lessthanoptimal/BoofCV"
"pkg:maven/com.klinkerapps/android-smsmms","com.klinkerapps","android-smsmms","https://github.com/klinker41/android-smsmms"
"pkg:maven/io.prometheus/simpleclient","io.prometheus","simpleclient","https://github.com/prometheus/client_java"
"pkg:maven/technology.tabula/tabula","technology.tabula","tabula","https://github.com/tabulapdf/tabula-java"
"pkg:maven/io.prometheus/simpleclient_servlet","io.prometheus","simpleclient_servlet","https://github.com/prometheus/client_java"
"pkg:maven/com.rometools/rome-propono","com.rometools","rome-propono","https://github.com/rometools/rome"
"pkg:maven/io.prometheus/simpleclient_common","io.prometheus","simpleclient_common","https://github.com/prometheus/client_java"
"pkg:maven/org.togglz/togglz-servlet","org.togglz","togglz-servlet","https://github.com/togglz/togglz"
"pkg:maven/org.appfuse/appfuse-web","org.appfuse","appfuse-web","https://github.com/appfuse/appfuse"
"pkg:maven/com.aol.cyclops/cyclops-javaslang","com.aol.cyclops","cyclops-javaslang","https://github.com/aol/cyclops"
"pkg:maven/org.b3log/latke","org.b3log","latke","https://github.com/b3log/latke"
"pkg:maven/org.b3log/latke-repository-h2","org.b3log","latke-repository-h2","https://github.com/b3log/latke"
"pkg:maven/org.b3log/latke-repository-mysql","org.b3log","latke-repository-mysql","https://github.com/b3log/latke"
